intent_id,card_id,cycle_id,intended_fps_id,timestamp,commodity,delivery_mode
INT-2026-10-KA-000192,RC-KA-000192,2026-10,FPS-KA-CHI-0012,2026-09-10T23:29:03Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-000193,RC-KA-000193,2026-10,FPS-KA-CHI-0013,2026-09-12T08:03:41Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-000194,RC-KA-000194,2026-10,FPS-KA-CHI-0014,2026-09-02T07:33:25Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-000195,RC-KA-000195,2026-10,FPS-KA-CHI-0015,2026-09-03T09:19:57Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-000196,RC-KA-000196,2026-10,FPS-KA-CHI-0016,2026-09-02T11:18:33Z,Coarse Grains,FPS_COLLECTION
INT-2026-10-KA-000197,RC-KA-000197,2026-10,FPS-KA-CHI-0017,2026-09-10T18:32:38Z,Coarse Grains,FPS_COLLECTION
INT-2026-10-KA-000198,RC-KA-000198,2026-10,FPS-KA-CHI-0018,2026-09-09T05:39:29Z,Coarse Grains,FPS_COLLECTION
INT-2026-10-KA-000199,RC-KA-000199,2026-10,FPS-KA-CHI-0019,2026-09-03T15:39:13Z,Coarse Grains,FPS_COLLECTION
INT-2026-10-KA-000200,RC-KA-000200,2026-10,FPS-KA-CHI-0020,2026-09-07T00:51:10Z,Coarse Grains,FPS_COLLECTION
INT-2026-10-KA-000201,RC-KA-000201,2026-10,FPS-KA-DK-0001,2026-09-05T15:36:33Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000202,RC-KA-000202,2026-10,FPS-KA-DK-0002,2026-09-05T14:48:16Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000203,RC-KA-000203,2026-10,FPS-KA-DK-0003,2026-09-11T21:20:10Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000204,RC-KA-000204,2026-10,FPS-KA-DK-0004,2026-09-04T09:39:43Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000205,RC-KA-000205,2026-10,FPS-KA-DK-0005,2026-09-11T05:45:49Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000206,RC-KA-000206,2026-10,FPS-KA-DK-0006,2026-09-05T10:53:22Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000207,RC-KA-000207,2026-10,FPS-KA-DK-0007,2026-09-07T18:15:51Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000208,RC-KA-000208,2026-10,FPS-KA-DK-0008,2026-09-12T05:30:01Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000209,RC-KA-000209,2026-10,FPS-KA-DK-0009,2026-09-07T01:31:22Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000210,RC-KA-000210,2026-10,FPS-KA-DK-0010,2026-09-02T19:54:53Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000211,RC-KA-000211,2026-10,FPS-KA-DK-0011,2026-09-11T18:08:32Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000212,RC-KA-000212,2026-10,FPS-KA-DK-0012,2026-09-03T09:02:09Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000213,RC-KA-000213,2026-10,FPS-KA-DK-0013,2026-09-02T05:28:11Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000214,RC-KA-000214,2026-10,FPS-KA-DK-0014,2026-09-01T08:35:49Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000215,RC-KA-000215,2026-10,FPS-KA-DK-0015,2026-09-03T06:19:46Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000216,RC-KA-000216,2026-10,FPS-KA-DK-0016,2026-09-06T17:42:03Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000217,RC-KA-000217,2026-10,FPS-KA-DK-0017,2026-09-05T00:52:59Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000218,RC-KA-000218,2026-10,FPS-KA-DK-0018,2026-09-10T20:45:12Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000219,RC-KA-000219,2026-10,FPS-KA-DK-0019,2026-09-12T18:54:23Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000220,RC-KA-000220,2026-10,FPS-KA-DK-0020,2026-09-12T16:24:41Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000221,RC-KA-000221,2026-10,FPS-KA-DAV-0001,2026-09-06T04:31:00Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000222,RC-KA-000222,2026-10,FPS-KA-DAV-0002,2026-09-10T17:37:22Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000223,RC-KA-000223,2026-10,FPS-KA-DAV-0003,2026-09-02T10:09:27Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000224,RC-KA-000224,2026-10,FPS-KA-DAV-0004,2026-09-04T23:54:29Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000225,RC-KA-000225,2026-10,FPS-KA-DAV-0005,2026-09-10T04:46:04Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000226,RC-KA-000226,2026-10,FPS-KA-DAV-0006,2026-09-01T01:15:20Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000227,RC-KA-000227,2026-10,FPS-KA-DAV-0007,2026-09-10T11:26:13Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000228,RC-KA-000228,2026-10,FPS-KA-DAV-0008,2026-09-07T10:29:31Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000229,RC-KA-000229,2026-10,FPS-KA-DAV-0009,2026-09-12T01:03:41Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000230,RC-KA-000230,2026-10,FPS-KA-DAV-0010,2026-09-07T22:10:10Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000231,RC-KA-000231,2026-10,FPS-KA-DAV-0011,2026-09-11T06:25:10Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000232,RC-KA-000232,2026-10,FPS-KA-DAV-0012,2026-09-12T19:30:23Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000233,RC-KA-000233,2026-10,FPS-KA-DAV-0013,2026-09-04T18:10:32Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000234,RC-KA-000234,2026-10,FPS-KA-DAV-0014,2026-09-05T14:37:24Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000235,RC-KA-000235,2026-10,FPS-KA-DAV-0015,2026-09-08T04:50:41Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000236,RC-KA-000236,2026-10,FPS-KA-DAV-0016,2026-09-06T06:49:11Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000237,RC-KA-000237,2026-10,FPS-KA-DAV-0017,2026-09-02T10:04:08Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000238,RC-KA-000238,2026-10,FPS-KA-DAV-0018,2026-09-02T11:30:37Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000239,RC-KA-000239,2026-10,FPS-KA-DAV-0019,2026-09-08T14:41:16Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000240,RC-KA-000240,2026-10,FPS-KA-DAV-0020,2026-09-02T09:18:04Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000241,RC-KA-000241,2026-10,FPS-KA-DHA-0001,2026-09-02T05:12:36Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000242,RC-KA-000242,2026-10,FPS-KA-DHA-0002,2026-09-12T13:44:57Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000243,RC-KA-000243,2026-10,FPS-KA-DHA-0003,2026-09-13T04:55:53Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000244,RC-KA-000244,2026-10,FPS-KA-DHA-0004,2026-09-13T21:24:12Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000245,RC-KA-000245,2026-10,FPS-KA-DHA-0005,2026-09-04T19:42:40Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000246,RC-KA-000246,2026-10,FPS-KA-DHA-0006,2026-09-02T09:08:05Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000247,RC-KA-000247,2026-10,FPS-KA-DHA-0007,2026-09-13T07:49:53Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000248,RC-KA-000248,2026-10,FPS-KA-DHA-0008,2026-09-02T22:40:05Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000249,RC-KA-000249,2026-10,FPS-KA-DHA-0009,2026-09-05T12:15:03Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000250,RC-KA-000250,2026-10,FPS-KA-DHA-0010,2026-09-02T15:54:59Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000251,RC-KA-000251,2026-10,FPS-KA-DHA-0011,2026-09-02T15:35:24Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000252,RC-KA-000252,2026-10,FPS-KA-DHA-0012,2026-09-06T17:00:58Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000253,RC-KA-000253,2026-10,FPS-KA-DHA-0013,2026-09-10T19:12:58Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000254,RC-KA-000254,2026-10,FPS-KA-DHA-0014,2026-09-03T21:50:20Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000255,RC-KA-000255,2026-10,FPS-KA-DHA-0015,2026-09-06T23:25:51Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000256,RC-KA-000256,2026-10,FPS-KA-DHA-0016,2026-09-01T23:09:04Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000257,RC-KA-000257,2026-10,FPS-KA-DHA-0017,2026-09-02T23:45:31Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000258,RC-KA-000258,2026-10,FPS-KA-DHA-0018,2026-09-11T04:12:58Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000259,RC-KA-000259,2026-10,FPS-KA-DHA-0019,2026-09-13T16:32:34Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000260,RC-KA-000260,2026-10,FPS-KA-DHA-0020,2026-09-08T16:17:55Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000261,RC-KA-000261,2026-10,FPS-KA-GAD-0001,2026-09-07T07:54:25Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000262,RC-KA-000262,2026-10,FPS-KA-GAD-0002,2026-09-05T22:59:22Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000263,RC-KA-000263,2026-10,FPS-KA-GAD-0003,2026-09-08T15:01:31Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000264,RC-KA-000264,2026-10,FPS-KA-GAD-0004,2026-09-06T19:02:40Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000265,RC-KA-000265,2026-10,FPS-KA-GAD-0005,2026-09-07T10:43:54Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000266,RC-KA-000266,2026-10,FPS-KA-GAD-0006,2026-09-10T14:33:43Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000267,RC-KA-000267,2026-10,FPS-KA-GAD-0007,2026-09-04T04:14:31Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000268,RC-KA-000268,2026-10,FPS-KA-GAD-0008,2026-09-08T06:45:39Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000269,RC-KA-000269,2026-10,FPS-KA-GAD-0009,2026-09-12T02:21:09Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000270,RC-KA-000270,2026-10,FPS-KA-GAD-0010,2026-09-08T16:11:11Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000271,RC-KA-000271,2026-10,FPS-KA-GAD-0011,2026-09-02T18:15:33Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000272,RC-KA-000272,2026-10,FPS-KA-GAD-0012,2026-09-01T05:25:35Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000273,RC-KA-000273,2026-10,FPS-KA-GAD-0013,2026-09-12T02:58:14Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000274,RC-KA-000274,2026-10,FPS-KA-GAD-0014,2026-09-03T10:14:35Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000275,RC-KA-000275,2026-10,FPS-KA-GAD-0015,2026-09-02T18:40:38Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000276,RC-KA-000276,2026-10,FPS-KA-GAD-0016,2026-09-06T04:10:16Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-000277,RC-KA-000277,2026-10,FPS-KA-GAD-0017,2026-09-13T06:41:57Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-000278,RC-KA-000278,2026-10,FPS-KA-GAD-0018,2026-09-07T10:29:25Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-000279,RC-KA-000279,2026-10,FPS-KA-GAD-0019,2026-09-04T05:09:41Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-000280,RC-KA-000280,2026-10,FPS-KA-GAD-0020,2026-09-09T11:18:44Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-000281,RC-KA-000281,2026-10,FPS-KA-HAS-0001,2026-09-02T16:04:25Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-000282,RC-KA-000282,2026-10,FPS-KA-HAS-0002,2026-09-06T22:18:21Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-000283,RC-KA-000283,2026-10,FPS-KA-HAS-0003,2026-09-09T23:15:54Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-000284,RC-KA-000284,2026-10,FPS-KA-HAS-0004,2026-09-07T22:01:01Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-000285,RC-KA-000285,2026-10,FPS-KA-HAS-0005,2026-09-04T19:53:39Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-000286,RC-KA-000286,2026-10,FPS-KA-HAS-0006,2026-09-11T15:15:39Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-000287,RC-KA-000287,2026-10,FPS-KA-HAS-0007,2026-09-08T08:13:44Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-000288,RC-KA-000288,2026-10,FPS-KA-HAS-0008,2026-09-13T20:07:49Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-000289,RC-KA-000289,2026-10,FPS-KA-HAS-0009,2026-09-01T04:33:26Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-000290,RC-KA-000290,2026-10,FPS-KA-HAS-0010,2026-09-08T06:24:02Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-000291,RC-KA-000291,2026-10,FPS-KA-HAS-0011,2026-09-03T12:20:36Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-000292,RC-KA-000292,2026-10,FPS-KA-HAS-0012,2026-09-04T06:13:48Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-000293,RC-KA-000293,2026-10,FPS-KA-HAS-0013,2026-09-07T10:03:45Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-000294,RC-KA-000294,2026-10,FPS-KA-HAS-0014,2026-09-03T19:14:31Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-000295,RC-KA-000295,2026-10,FPS-KA-HAS-0015,2026-09-03T14:21:10Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-000296,RC-KA-000296,2026-10,FPS-KA-HAS-0016,2026-09-04T18:33:17Z,Coarse Grains,FPS_COLLECTION
INT-2026-10-KA-000297,RC-KA-000297,2026-10,FPS-KA-HAS-0017,2026-09-07T14:39:15Z,Coarse Grains,FPS_COLLECTION
INT-2026-10-KA-000298,RC-KA-000298,2026-10,FPS-KA-HAS-0018,2026-09-07T20:08:05Z,Coarse Grains,FPS_COLLECTION
INT-2026-10-KA-000299,RC-KA-000299,2026-10,FPS-KA-HAS-0019,2026-09-06T02:42:02Z,Coarse Grains,FPS_COLLECTION
INT-2026-10-KA-000300,RC-KA-000300,2026-10,FPS-KA-HAS-0020,2026-09-09T07:44:32Z,Coarse Grains,FPS_COLLECTION
INT-2026-10-KA-000301,RC-KA-000301,2026-10,FPS-KA-HAV-0001,2026-09-05T22:36:14Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000302,RC-KA-000302,2026-10,FPS-KA-HAV-0002,2026-09-07T09:46:54Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000303,RC-KA-000303,2026-10,FPS-KA-HAV-0003,2026-09-13T06:25:19Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000304,RC-KA-000304,2026-10,FPS-KA-HAV-0004,2026-09-12T20:35:25Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000305,RC-KA-000305,2026-10,FPS-KA-HAV-0005,2026-09-07T02:17:19Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000306,RC-KA-000306,2026-10,FPS-KA-HAV-0006,2026-09-02T05:35:33Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000307,RC-KA-000307,2026-10,FPS-KA-HAV-0007,2026-09-03T05:46:03Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000308,RC-KA-000308,2026-10,FPS-KA-HAV-0008,2026-09-11T06:45:02Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000309,RC-KA-000309,2026-10,FPS-KA-HAV-0009,2026-09-07T17:10:40Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000310,RC-KA-000310,2026-10,FPS-KA-HAV-0010,2026-09-02T01:40:56Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000311,RC-KA-000311,2026-10,FPS-KA-HAV-0011,2026-09-01T02:03:55Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000312,RC-KA-000312,2026-10,FPS-KA-HAV-0012,2026-09-09T02:18:38Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000313,RC-KA-000313,2026-10,FPS-KA-HAV-0013,2026-09-04T04:12:28Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000314,RC-KA-000314,2026-10,FPS-KA-HAV-0014,2026-09-07T08:36:00Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000315,RC-KA-000315,2026-10,FPS-KA-HAV-0015,2026-09-04T22:07:41Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000316,RC-KA-000316,2026-10,FPS-KA-HAV-0016,2026-09-11T17:23:16Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000317,RC-KA-000317,2026-10,FPS-KA-HAV-0017,2026-09-11T09:08:44Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000318,RC-KA-000318,2026-10,FPS-KA-HAV-0018,2026-09-01T05:37:58Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000319,RC-KA-000319,2026-10,FPS-KA-HAV-0019,2026-09-03T17:10:16Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000320,RC-KA-000320,2026-10,FPS-KA-HAV-0020,2026-09-02T19:49:57Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000321,RC-KA-000321,2026-10,FPS-KA-KAL-0001,2026-09-04T14:49:49Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000322,RC-KA-000322,2026-10,FPS-KA-KAL-0002,2026-09-01T20:59:16Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000323,RC-KA-000323,2026-10,FPS-KA-KAL-0003,2026-09-09T23:05:02Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000324,RC-KA-000324,2026-10,FPS-KA-KAL-0004,2026-09-04T14:16:15Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000325,RC-KA-000325,2026-10,FPS-KA-KAL-0005,2026-09-11T10:22:08Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000326,RC-KA-000326,2026-10,FPS-KA-KAL-0006,2026-09-04T02:14:32Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000327,RC-KA-000327,2026-10,FPS-KA-KAL-0007,2026-09-02T00:22:01Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000328,RC-KA-000328,2026-10,FPS-KA-KAL-0008,2026-09-08T11:34:24Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000329,RC-KA-000329,2026-10,FPS-KA-KAL-0009,2026-09-09T20:25:29Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000330,RC-KA-000330,2026-10,FPS-KA-KAL-0010,2026-09-01T23:14:25Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000331,RC-KA-000331,2026-10,FPS-KA-KAL-0011,2026-09-09T16:26:20Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000332,RC-KA-000332,2026-10,FPS-KA-KAL-0012,2026-09-06T02:22:42Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000333,RC-KA-000333,2026-10,FPS-KA-KAL-0013,2026-09-07T01:21:41Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000334,RC-KA-000334,2026-10,FPS-KA-KAL-0014,2026-09-03T11:52:53Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000335,RC-KA-000335,2026-10,FPS-KA-KAL-0015,2026-09-09T14:01:57Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000336,RC-KA-000336,2026-10,FPS-KA-KAL-0016,2026-09-10T20:43:55Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000337,RC-KA-000337,2026-10,FPS-KA-KAL-0017,2026-09-04T18:02:01Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000338,RC-KA-000338,2026-10,FPS-KA-KAL-0018,2026-09-06T17:54:34Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000339,RC-KA-000339,2026-10,FPS-KA-KAL-0019,2026-09-04T22:39:50Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000340,RC-KA-000340,2026-10,FPS-KA-KAL-0020,2026-09-05T07:08:25Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000341,RC-KA-000341,2026-10,FPS-KA-KOD-0001,2026-09-11T00:10:44Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000342,RC-KA-000342,2026-10,FPS-KA-KOD-0002,2026-09-01T14:26:20Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000343,RC-KA-000343,2026-10,FPS-KA-KOD-0003,2026-09-05T08:29:06Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000344,RC-KA-000344,2026-10,FPS-KA-KOD-0004,2026-09-09T01:30:43Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000345,RC-KA-000345,2026-10,FPS-KA-KOD-0005,2026-09-10T23:50:25Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000346,RC-KA-000346,2026-10,FPS-KA-KOD-0006,2026-09-07T00:34:04Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000347,RC-KA-000347,2026-10,FPS-KA-KOD-0007,2026-09-07T11:25:32Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000348,RC-KA-000348,2026-10,FPS-KA-KOD-0008,2026-09-04T20:44:22Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000349,RC-KA-000349,2026-10,FPS-KA-KOD-0009,2026-09-03T14:58:12Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000350,RC-KA-000350,2026-10,FPS-KA-KOD-0010,2026-09-10T06:50:48Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000351,RC-KA-000351,2026-10,FPS-KA-KOD-0011,2026-09-01T22:33:31Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000352,RC-KA-000352,2026-10,FPS-KA-KOD-0012,2026-09-12T10:11:48Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000353,RC-KA-000353,2026-10,FPS-KA-KOD-0013,2026-09-06T09:34:37Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000354,RC-KA-000354,2026-10,FPS-KA-KOD-0014,2026-09-05T20:15:34Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000355,RC-KA-000355,2026-10,FPS-KA-KOD-0015,2026-09-12T04:08:45Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000356,RC-KA-000356,2026-10,FPS-KA-KOD-0016,2026-09-09T11:41:26Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000357,RC-KA-000357,2026-10,FPS-KA-KOD-0017,2026-09-08T09:47:11Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000358,RC-KA-000358,2026-10,FPS-KA-KOD-0018,2026-09-06T12:35:02Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000359,RC-KA-000359,2026-10,FPS-KA-KOD-0019,2026-09-06T09:51:44Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000360,RC-KA-000360,2026-10,FPS-KA-KOD-0020,2026-09-01T13:47:07Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000361,RC-KA-000361,2026-10,FPS-KA-KOL-0001,2026-09-05T16:30:22Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000362,RC-KA-000362,2026-10,FPS-KA-KOL-0002,2026-09-10T16:07:23Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000363,RC-KA-000363,2026-10,FPS-KA-KOL-0003,2026-09-08T23:13:35Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000364,RC-KA-000364,2026-10,FPS-KA-KOL-0004,2026-09-07T18:17:52Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000365,RC-KA-000365,2026-10,FPS-KA-KOL-0005,2026-09-02T16:26:25Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000366,RC-KA-000366,2026-10,FPS-KA-KOL-0006,2026-09-07T18:36:07Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000367,RC-KA-000367,2026-10,FPS-KA-KOL-0007,2026-09-09T12:33:26Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000368,RC-KA-000368,2026-10,FPS-KA-KOL-0008,2026-09-13T08:45:01Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000369,RC-KA-000369,2026-10,FPS-KA-KOL-0009,2026-09-10T16:49:46Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000370,RC-KA-000370,2026-10,FPS-KA-KOL-0010,2026-09-09T00:54:31Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000371,RC-KA-000371,2026-10,FPS-KA-KOL-0011,2026-09-01T16:04:42Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000372,RC-KA-000372,2026-10,FPS-KA-KOL-0012,2026-09-03T19:11:29Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000373,RC-KA-000373,2026-10,FPS-KA-KOL-0013,2026-09-07T08:10:07Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000374,RC-KA-000374,2026-10,FPS-KA-KOL-0014,2026-09-05T08:01:23Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000375,RC-KA-000375,2026-10,FPS-KA-KOL-0015,2026-09-07T10:38:43Z,Rice,FPS_COLLECTION
INT-2026-10-KA-000376,RC-KA-000376,2026-10,FPS-KA-KOL-0016,2026-09-01T22:17:11Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-000377,RC-KA-000377,2026-10,FPS-KA-KOL-0017,2026-09-03T15:08:56Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-000378,RC-KA-000378,2026-10,FPS-KA-KOL-0018,2026-09-11T13:09:06Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-000379,RC-KA-000379,2026-10,FPS-KA-KOL-0019,2026-09-09T09:22:38Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-000380,RC-KA-000380,2026-10,FPS-KA-KOL-0020,2026-09-08T14:43:49Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-000381,RC-KA-000381,2026-10,FPS-KA-KOP-0001,2026-09-11T14:13:04Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-000382,RC-KA-000382,2026-10,FPS-KA-KOP-0002,2026-09-13T09:55:31Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-000383,RC-KA-000383,2026-10,FPS-KA-KOP-0003,2026-09-03T19:22:06Z,Wheat,FPS_COLLECTION
INT-2026-10-KA-000384,RC-KA-000384,2026-10,FPS-KA-KOP-0004,2026-09-10T08:23:33Z,Wheat,FPS_COLLECTION
