fps_id,district,cycle_id,commodity,demand_quantity_kg,allocated_quota_kg,portability_inflow_kg,portability_outflow_kg,lifted_quantity_kg
FPS-KA-BAG-0010,Bagalkot,2025-11,Coarse Grains,20,20,5,0,25
FPS-KA-BAG-0010,Bagalkot,2025-12,Rice,315,310,5,0,315
FPS-KA-BAG-0010,Bagalkot,2025-12,Wheat,235,225,5,0,230
FPS-KA-BAG-0010,Bagalkot,2025-12,Coarse Grains,15,15,5,0,20
FPS-KA-BAG-0010,Bagalkot,2026-01,Rice,345,335,5,5,340
FPS-KA-BAG-0010,Bagalkot,2026-01,Wheat,240,230,5,0,235
FPS-KA-BAG-0010,Bagalkot,2026-01,Coarse Grains,20,20,5,0,25
FPS-KA-BAG-0010,Bagalkot,2026-02,Rice,320,320,5,0,325
FPS-KA-BAG-0010,Bagalkot,2026-02,Wheat,235,240,5,0,240
FPS-KA-BAG-0010,Bagalkot,2026-02,Coarse Grains,20,20,5,0,25
FPS-KA-BAG-0010,Bagalkot,2026-03,Rice,340,350,0,0,340
FPS-KA-BAG-0010,Bagalkot,2026-03,Wheat,245,230,0,0,230
FPS-KA-BAG-0010,Bagalkot,2026-03,Coarse Grains,20,20,5,0,25
FPS-KA-BAG-0010,Bagalkot,2026-04,Rice,350,355,5,5,350
FPS-KA-BAG-0010,Bagalkot,2026-04,Wheat,225,215,5,5,220
FPS-KA-BAG-0010,Bagalkot,2026-04,Coarse Grains,15,15,5,0,20
FPS-KA-BAG-0010,Bagalkot,2026-05,Rice,295,285,5,0,290
FPS-KA-BAG-0010,Bagalkot,2026-05,Wheat,245,240,0,0,240
FPS-KA-BAG-0010,Bagalkot,2026-05,Coarse Grains,15,15,5,5,15
FPS-KA-BAG-0010,Bagalkot,2026-06,Rice,310,295,5,5,300
FPS-KA-BAG-0010,Bagalkot,2026-06,Wheat,210,205,0,0,205
FPS-KA-BAG-0010,Bagalkot,2026-06,Coarse Grains,15,15,0,0,15
FPS-KA-BAG-0010,Bagalkot,2026-07,Rice,310,295,5,0,300
FPS-KA-BAG-0010,Bagalkot,2026-07,Wheat,225,220,5,0,225
FPS-KA-BAG-0010,Bagalkot,2026-07,Coarse Grains,15,15,5,5,15
FPS-KA-BAG-0010,Bagalkot,2026-08,Rice,285,270,5,0,275
FPS-KA-BAG-0010,Bagalkot,2026-08,Wheat,230,230,5,5,230
FPS-KA-BAG-0010,Bagalkot,2026-08,Coarse Grains,15,15,5,5,15
FPS-KA-BAG-0011,Bagalkot,2025-09,Rice,205,205,5,5,205
FPS-KA-BAG-0011,Bagalkot,2025-09,Wheat,255,260,0,5,250
FPS-KA-BAG-0011,Bagalkot,2025-09,Coarse Grains,15,15,0,0,15
FPS-KA-BAG-0011,Bagalkot,2025-10,Rice,205,210,5,5,205
FPS-KA-BAG-0011,Bagalkot,2025-10,Wheat,260,250,5,0,255
FPS-KA-BAG-0011,Bagalkot,2025-10,Coarse Grains,15,15,5,0,20
FPS-KA-BAG-0011,Bagalkot,2025-11,Rice,210,205,5,5,210
FPS-KA-BAG-0011,Bagalkot,2025-11,Wheat,280,275,5,0,280
FPS-KA-BAG-0011,Bagalkot,2025-11,Coarse Grains,15,15,5,5,15
FPS-KA-BAG-0011,Bagalkot,2025-12,Rice,240,225,5,5,230
FPS-KA-BAG-0011,Bagalkot,2025-12,Wheat,270,260,0,5,260
FPS-KA-BAG-0011,Bagalkot,2025-12,Coarse Grains,15,15,5,5,15
FPS-KA-BAG-0011,Bagalkot,2026-01,Rice,230,215,5,0,220
FPS-KA-BAG-0011,Bagalkot,2026-01,Wheat,300,290,5,5,295
FPS-KA-BAG-0011,Bagalkot,2026-01,Coarse Grains,15,15,0,5,10
FPS-KA-BAG-0011,Bagalkot,2026-02,Rice,250,255,0,5,245
FPS-KA-BAG-0011,Bagalkot,2026-02,Wheat,300,285,0,5,285
FPS-KA-BAG-0011,Bagalkot,2026-02,Coarse Grains,20,20,5,5,20
FPS-KA-BAG-0011,Bagalkot,2026-03,Rice,255,260,5,5,255
FPS-KA-BAG-0011,Bagalkot,2026-03,Wheat,295,290,5,5,295
FPS-KA-BAG-0011,Bagalkot,2026-03,Coarse Grains,20,20,5,0,25
FPS-KA-BAG-0011,Bagalkot,2026-04,Rice,230,230,0,0,230
FPS-KA-BAG-0011,Bagalkot,2026-04,Wheat,275,285,0,5,270
FPS-KA-BAG-0011,Bagalkot,2026-04,Coarse Grains,20,20,5,0,25
FPS-KA-BAG-0011,Bagalkot,2026-05,Rice,245,240,0,5,240
FPS-KA-BAG-0011,Bagalkot,2026-05,Wheat,285,275,0,0,275
FPS-KA-BAG-0011,Bagalkot,2026-05,Coarse Grains,15,15,5,5,15
FPS-KA-BAG-0011,Bagalkot,2026-06,Rice,240,240,5,0,245
FPS-KA-BAG-0011,Bagalkot,2026-06,Wheat,250,240,0,5,240
FPS-KA-BAG-0011,Bagalkot,2026-06,Coarse Grains,15,15,5,5,15
FPS-KA-BAG-0011,Bagalkot,2026-07,Rice,220,220,0,0,220
FPS-KA-BAG-0011,Bagalkot,2026-07,Wheat,280,280,5,5,280
FPS-KA-BAG-0011,Bagalkot,2026-07,Coarse Grains,20,20,5,5,20
FPS-KA-BAG-0011,Bagalkot,2026-08,Rice,215,215,0,5,210
FPS-KA-BAG-0011,Bagalkot,2026-08,Wheat,265,265,0,5,260
FPS-KA-BAG-0011,Bagalkot,2026-08,Coarse Grains,15,15,0,0,15
FPS-KA-BAG-0012,Bagalkot,2025-09,Rice,175,165,0,5,165
FPS-KA-BAG-0012,Bagalkot,2025-09,Wheat,240,245,5,5,240
FPS-KA-BAG-0012,Bagalkot,2025-09,Coarse Grains,15,15,5,0,20
FPS-KA-BAG-0012,Bagalkot,2025-10,Rice,185,185,5,0,190
FPS-KA-BAG-0012,Bagalkot,2025-10,Wheat,275,260,5,5,265
FPS-KA-BAG-0012,Bagalkot,2025-10,Coarse Grains,15,15,5,5,15
FPS-KA-BAG-0012,Bagalkot,2025-11,Rice,180,170,5,0,175
FPS-KA-BAG-0012,Bagalkot,2025-11,Wheat,265,265,5,5,265
FPS-KA-BAG-0012,Bagalkot,2025-11,Coarse Grains,15,15,0,5,10
FPS-KA-BAG-0012,Bagalkot,2025-12,Rice,200,200,5,0,205
FPS-KA-BAG-0012,Bagalkot,2025-12,Wheat,245,230,5,0,235
FPS-KA-BAG-0012,Bagalkot,2025-12,Coarse Grains,15,15,0,5,10
FPS-KA-BAG-0012,Bagalkot,2026-01,Rice,210,215,5,0,215
FPS-KA-BAG-0012,Bagalkot,2026-01,Wheat,265,260,0,0,260
FPS-KA-BAG-0012,Bagalkot,2026-01,Coarse Grains,15,15,0,0,15
FPS-KA-BAG-0012,Bagalkot,2026-02,Rice,205,205,0,5,200
FPS-KA-BAG-0012,Bagalkot,2026-02,Wheat,265,255,5,0,260
FPS-KA-BAG-0012,Bagalkot,2026-02,Coarse Grains,20,20,5,0,25
FPS-KA-BAG-0012,Bagalkot,2026-03,Rice,210,200,5,0,205
FPS-KA-BAG-0012,Bagalkot,2026-03,Wheat,305,295,0,0,295
FPS-KA-BAG-0012,Bagalkot,2026-03,Coarse Grains,20,20,5,0,25
FPS-KA-BAG-0012,Bagalkot,2026-04,Rice,205,210,5,5,205
FPS-KA-BAG-0012,Bagalkot,2026-04,Wheat,285,285,0,0,285
FPS-KA-BAG-0012,Bagalkot,2026-04,Coarse Grains,20,20,5,0,25
FPS-KA-BAG-0012,Bagalkot,2026-05,Rice,200,200,0,5,195
FPS-KA-BAG-0012,Bagalkot,2026-05,Wheat,275,260,5,0,265
FPS-KA-BAG-0012,Bagalkot,2026-05,Coarse Grains,20,20,5,5,20
FPS-KA-BAG-0012,Bagalkot,2026-06,Rice,185,180,5,0,185
FPS-KA-BAG-0012,Bagalkot,2026-06,Wheat,245,240,5,0,245
FPS-KA-BAG-0012,Bagalkot,2026-06,Coarse Grains,15,15,0,5,10
FPS-KA-BAG-0012,Bagalkot,2026-07,Rice,180,185,5,0,185
FPS-KA-BAG-0012,Bagalkot,2026-07,Wheat,250,255,5,5,250
FPS-KA-BAG-0012,Bagalkot,2026-07,Coarse Grains,15,15,5,5,15
FPS-KA-BAG-0012,Bagalkot,2026-08,Rice,200,200,5,5,200
FPS-KA-BAG-0012,Bagalkot,2026-08,Wheat,255,240,5,5,245
FPS-KA-BAG-0012,Bagalkot,2026-08,Coarse Grains,15,15,5,5,15
FPS-KA-BAG-0013,Bagalkot,2025-09,Rice,210,200,5,5,205
FPS-KA-BAG-0013,Bagalkot,2025-09,Wheat,190,180,5,0,185
FPS-KA-BAG-0013,Bagalkot,2025-09,Coarse Grains,15,15,0,0,15
FPS-KA-BAG-0013,Bagalkot,2025-10,Rice,205,205,5,5,205
FPS-KA-BAG-0013,Bagalkot,2025-10,Wheat,200,205,5,0,205
FPS-KA-BAG-0013,Bagalkot,2025-10,Coarse Grains,15,15,0,5,10
FPS-KA-BAG-0013,Bagalkot,2025-11,Rice,220,215,0,5,215
FPS-KA-BAG-0013,Bagalkot,2025-11,Wheat,185,180,5,5,185
FPS-KA-BAG-0013,Bagalkot,2025-11,Coarse Grains,15,15,5,0,20
FPS-KA-BAG-0013,Bagalkot,2025-12,Rice,215,215,0,5,210
FPS-KA-BAG-0013,Bagalkot,2025-12,Wheat,190,185,0,5,185
FPS-KA-BAG-0013,Bagalkot,2025-12,Coarse Grains,15,15,5,5,15
FPS-KA-BAG-0013,Bagalkot,2026-01,Rice,225,215,5,0,220
FPS-KA-BAG-0013,Bagalkot,2026-01,Wheat,215,220,5,5,215
FPS-KA-BAG-0013,Bagalkot,2026-01,Coarse Grains,15,15,5,0,20
FPS-KA-BAG-0013,Bagalkot,2026-02,Rice,235,225,5,0,230
FPS-KA-BAG-0013,Bagalkot,2026-02,Wheat,205,210,5,0,210
FPS-KA-BAG-0013,Bagalkot,2026-02,Coarse Grains,20,20,0,5,15
FPS-KA-BAG-0013,Bagalkot,2026-03,Rice,245,245,0,0,245
FPS-KA-BAG-0013,Bagalkot,2026-03,Wheat,215,205,5,0,210
FPS-KA-BAG-0013,Bagalkot,2026-03,Coarse Grains,20,20,5,5,20
FPS-KA-BAG-0013,Bagalkot,2026-04,Rice,245,240,0,5,240
FPS-KA-BAG-0013,Bagalkot,2026-04,Wheat,195,195,5,0,200
FPS-KA-BAG-0013,Bagalkot,2026-04,Coarse Grains,20,20,5,5,20
FPS-KA-BAG-0013,Bagalkot,2026-05,Rice,240,230,5,0,235
FPS-KA-BAG-0013,Bagalkot,2026-05,Wheat,205,210,5,0,210
FPS-KA-BAG-0013,Bagalkot,2026-05,Coarse Grains,20,20,5,5,20
FPS-KA-BAG-0013,Bagalkot,2026-06,Rice,205,205,0,5,200
FPS-KA-BAG-0013,Bagalkot,2026-06,Wheat,185,190,5,0,190
FPS-KA-BAG-0013,Bagalkot,2026-06,Coarse Grains,20,20,5,0,25
FPS-KA-BAG-0013,Bagalkot,2026-07,Rice,200,190,5,0,195
FPS-KA-BAG-0013,Bagalkot,2026-07,Wheat,175,175,5,0,180
FPS-KA-BAG-0013,Bagalkot,2026-07,Coarse Grains,15,15,5,5,15
FPS-KA-BAG-0013,Bagalkot,2026-08,Rice,220,215,0,5,215
FPS-KA-BAG-0013,Bagalkot,2026-08,Wheat,175,165,0,0,165
FPS-KA-BAG-0013,Bagalkot,2026-08,Coarse Grains,15,15,5,5,15
FPS-KA-BAG-0014,Bagalkot,2025-09,Rice,135,135,0,5,130
FPS-KA-BAG-0014,Bagalkot,2025-09,Wheat,185,175,0,0,175
FPS-KA-BAG-0014,Bagalkot,2025-09,Coarse Grains,15,15,5,5,15
FPS-KA-BAG-0014,Bagalkot,2025-10,Rice,140,135,5,0,140
FPS-KA-BAG-0014,Bagalkot,2025-10,Wheat,190,180,0,0,180
FPS-KA-BAG-0014,Bagalkot,2025-10,Coarse Grains,15,15,5,0,20
FPS-KA-BAG-0014,Bagalkot,2025-11,Rice,145,145,5,0,150
FPS-KA-BAG-0014,Bagalkot,2025-11,Wheat,180,180,5,0,185
FPS-KA-BAG-0014,Bagalkot,2025-11,Coarse Grains,15,15,0,0,15
FPS-KA-BAG-0014,Bagalkot,2025-12,Rice,140,140,5,0,145
FPS-KA-BAG-0014,Bagalkot,2025-12,Wheat,185,180,5,0,185
FPS-KA-BAG-0014,Bagalkot,2025-12,Coarse Grains,15,15,0,0,15
FPS-KA-BAG-0014,Bagalkot,2026-01,Rice,160,155,5,0,160
FPS-KA-BAG-0014,Bagalkot,2026-01,Wheat,185,180,5,5,185
FPS-KA-BAG-0014,Bagalkot,2026-01,Coarse Grains,20,20,5,0,25
FPS-KA-BAG-0014,Bagalkot,2026-02,Rice,145,140,0,5,140
FPS-KA-BAG-0014,Bagalkot,2026-02,Wheat,220,210,5,0,215
FPS-KA-BAG-0014,Bagalkot,2026-02,Coarse Grains,20,20,5,5,20
FPS-KA-BAG-0014,Bagalkot,2026-03,Rice,165,160,5,0,165
FPS-KA-BAG-0014,Bagalkot,2026-03,Wheat,220,225,5,5,220
FPS-KA-BAG-0014,Bagalkot,2026-03,Coarse Grains,20,20,5,0,25
FPS-KA-BAG-0014,Bagalkot,2026-04,Rice,145,145,5,5,145
FPS-KA-BAG-0014,Bagalkot,2026-04,Wheat,190,180,0,0,180
FPS-KA-BAG-0014,Bagalkot,2026-04,Coarse Grains,20,20,5,5,20
FPS-KA-BAG-0014,Bagalkot,2026-05,Rice,140,135,0,5,135
FPS-KA-BAG-0014,Bagalkot,2026-05,Wheat,200,190,5,0,195
FPS-KA-BAG-0014,Bagalkot,2026-05,Coarse Grains,20,20,0,0,20
FPS-KA-BAG-0014,Bagalkot,2026-06,Rice,135,125,5,5,130
FPS-KA-BAG-0014,Bagalkot,2026-06,Wheat,175,175,5,0,180
FPS-KA-BAG-0014,Bagalkot,2026-06,Coarse Grains,15,15,0,0,15
FPS-KA-BAG-0014,Bagalkot,2026-07,Rice,135,135,5,0,140
FPS-KA-BAG-0014,Bagalkot,2026-07,Wheat,190,190,0,0,190
FPS-KA-BAG-0014,Bagalkot,2026-07,Coarse Grains,15,15,0,0,15
FPS-KA-BAG-0014,Bagalkot,2026-08,Rice,130,135,5,5,130
FPS-KA-BAG-0014,Bagalkot,2026-08,Wheat,185,180,5,5,185
FPS-KA-BAG-0014,Bagalkot,2026-08,Coarse Grains,15,15,5,0,20
FPS-KA-BAG-0015,Bagalkot,2025-09,Rice,180,170,5,5,175
FPS-KA-BAG-0015,Bagalkot,2025-09,Wheat,155,160,0,5,150
FPS-KA-BAG-0015,Bagalkot,2025-09,Coarse Grains,15,15,5,5,15
FPS-KA-BAG-0015,Bagalkot,2025-10,Rice,190,180,0,0,180
FPS-KA-BAG-0015,Bagalkot,2025-10,Wheat,165,170,5,0,170
FPS-KA-BAG-0015,Bagalkot,2025-10,Coarse Grains,15,15,0,5,10
FPS-KA-BAG-0015,Bagalkot,2025-11,Rice,195,200,0,5,190
FPS-KA-BAG-0015,Bagalkot,2025-11,Wheat,170,170,5,5,170
FPS-KA-BAG-0015,Bagalkot,2025-11,Coarse Grains,15,15,0,5,10
FPS-KA-BAG-0015,Bagalkot,2025-12,Rice,210,200,5,0,205
FPS-KA-BAG-0015,Bagalkot,2025-12,Wheat,160,160,0,5,155
FPS-KA-BAG-0015,Bagalkot,2025-12,Coarse Grains,15,15,5,0,20
FPS-KA-BAG-0015,Bagalkot,2026-01,Rice,195,190,5,0,195
FPS-KA-BAG-0015,Bagalkot,2026-01,Wheat,160,165,5,5,160
FPS-KA-BAG-0015,Bagalkot,2026-01,Coarse Grains,20,20,5,0,25
FPS-KA-BAG-0015,Bagalkot,2026-02,Rice,195,185,0,5,185
FPS-KA-BAG-0015,Bagalkot,2026-02,Wheat,180,175,0,0,175
FPS-KA-BAG-0015,Bagalkot,2026-02,Coarse Grains,20,20,5,5,20
FPS-KA-BAG-0015,Bagalkot,2026-03,Rice,215,205,5,5,210
FPS-KA-BAG-0015,Bagalkot,2026-03,Wheat,185,180,0,5,180
FPS-KA-BAG-0015,Bagalkot,2026-03,Coarse Grains,20,20,5,5,20
FPS-KA-BAG-0015,Bagalkot,2026-04,Rice,200,200,0,0,200
FPS-KA-BAG-0015,Bagalkot,2026-04,Wheat,185,190,5,5,185
FPS-KA-BAG-0015,Bagalkot,2026-04,Coarse Grains,20,20,0,5,15
FPS-KA-BAG-0015,Bagalkot,2026-05,Rice,180,175,5,5,180
FPS-KA-BAG-0015,Bagalkot,2026-05,Wheat,175,175,5,0,180
FPS-KA-BAG-0015,Bagalkot,2026-05,Coarse Grains,15,15,0,0,15
FPS-KA-BAG-0015,Bagalkot,2026-06,Rice,185,190,0,5,180
FPS-KA-BAG-0015,Bagalkot,2026-06,Wheat,170,170,5,0,175
FPS-KA-BAG-0015,Bagalkot,2026-06,Coarse Grains,15,15,0,0,15
FPS-KA-BAG-0015,Bagalkot,2026-07,Rice,195,190,5,0,195
FPS-KA-BAG-0015,Bagalkot,2026-07,Wheat,160,160,5,0,165
FPS-KA-BAG-0015,Bagalkot,2026-07,Coarse Grains,15,15,5,5,15
FPS-KA-BAG-0015,Bagalkot,2026-08,Rice,190,180,5,0,185
FPS-KA-BAG-0015,Bagalkot,2026-08,Wheat,145,135,0,0,135
FPS-KA-BAG-0015,Bagalkot,2026-08,Coarse Grains,15,15,5,5,15
FPS-KA-BAG-0016,Bagalkot,2025-09,Rice,205,200,0,0,200
FPS-KA-BAG-0016,Bagalkot,2025-09,Wheat,195,200,5,0,200
FPS-KA-BAG-0016,Bagalkot,2025-09,Coarse Grains,15,15,5,0,20
FPS-KA-BAG-0016,Bagalkot,2025-10,Rice,210,215,0,5,205
FPS-KA-BAG-0016,Bagalkot,2025-10,Wheat,195,195,5,0,200
FPS-KA-BAG-0016,Bagalkot,2025-10,Coarse Grains,15,15,0,5,10
FPS-KA-BAG-0016,Bagalkot,2025-11,Rice,225,230,0,5,220
FPS-KA-BAG-0016,Bagalkot,2025-11,Wheat,185,190,5,0,190
FPS-KA-BAG-0016,Bagalkot,2025-11,Coarse Grains,20,20,5,5,20
FPS-KA-BAG-0016,Bagalkot,2025-12,Rice,230,230,5,0,235
FPS-KA-BAG-0016,Bagalkot,2025-12,Wheat,210,200,0,5,200
FPS-KA-BAG-0016,Bagalkot,2025-12,Coarse Grains,15,15,5,0,20
FPS-KA-BAG-0016,Bagalkot,2026-01,Rice,250,250,0,5,245
FPS-KA-BAG-0016,Bagalkot,2026-01,Wheat,215,215,0,0,215
FPS-KA-BAG-0016,Bagalkot,2026-01,Coarse Grains,20,20,5,0,25
FPS-KA-BAG-0016,Bagalkot,2026-02,Rice,235,220,0,0,220
FPS-KA-BAG-0016,Bagalkot,2026-02,Wheat,205,195,0,0,195
FPS-KA-BAG-0016,Bagalkot,2026-02,Coarse Grains,20,20,0,0,20
FPS-KA-BAG-0016,Bagalkot,2026-03,Rice,235,235,0,0,235
FPS-KA-BAG-0016,Bagalkot,2026-03,Wheat,205,200,0,5,200
FPS-KA-BAG-0016,Bagalkot,2026-03,Coarse Grains,20,20,5,0,25
FPS-KA-BAG-0016,Bagalkot,2026-04,Rice,235,225,0,0,225
FPS-KA-BAG-0016,Bagalkot,2026-04,Wheat,190,185,5,0,190
FPS-KA-BAG-0016,Bagalkot,2026-04,Coarse Grains,15,15,0,5,10
FPS-KA-BAG-0016,Bagalkot,2026-05,Rice,240,230,0,0,230
FPS-KA-BAG-0016,Bagalkot,2026-05,Wheat,215,210,5,5,215
FPS-KA-BAG-0016,Bagalkot,2026-05,Coarse Grains,15,15,5,5,15
FPS-KA-BAG-0016,Bagalkot,2026-06,Rice,245,235,0,5,235
FPS-KA-BAG-0016,Bagalkot,2026-06,Wheat,185,180,5,5,185
FPS-KA-BAG-0016,Bagalkot,2026-06,Coarse Grains,15,15,5,0,20
FPS-KA-BAG-0016,Bagalkot,2026-07,Rice,215,210,5,0,215
FPS-KA-BAG-0016,Bagalkot,2026-07,Wheat,180,180,5,0,185
FPS-KA-BAG-0016,Bagalkot,2026-07,Coarse Grains,15,15,5,0,20
FPS-KA-BAG-0016,Bagalkot,2026-08,Rice,230,225,0,5,225
FPS-KA-BAG-0016,Bagalkot,2026-08,Wheat,195,195,5,0,200
FPS-KA-BAG-0016,Bagalkot,2026-08,Coarse Grains,15,15,5,5,15
FPS-KA-BAG-0017,Bagalkot,2025-09,Rice,165,155,5,0,160
FPS-KA-BAG-0017,Bagalkot,2025-09,Wheat,230,225,5,5,230
FPS-KA-BAG-0017,Bagalkot,2025-09,Coarse Grains,15,15,0,5,10
FPS-KA-BAG-0017,Bagalkot,2025-10,Rice,165,165,0,5,160
FPS-KA-BAG-0017,Bagalkot,2025-10,Wheat,245,240,5,0,245
FPS-KA-BAG-0017,Bagalkot,2025-10,Coarse Grains,20,20,5,5,20
FPS-KA-BAG-0017,Bagalkot,2025-11,Rice,175,170,0,0,170
FPS-KA-BAG-0017,Bagalkot,2025-11,Wheat,245,240,5,0,245
FPS-KA-BAG-0017,Bagalkot,2025-11,Coarse Grains,15,15,5,5,15
FPS-KA-BAG-0017,Bagalkot,2025-12,Rice,170,165,0,0,165
FPS-KA-BAG-0017,Bagalkot,2025-12,Wheat,245,250,0,5,240
FPS-KA-BAG-0017,Bagalkot,2025-12,Coarse Grains,15,15,5,0,20
FPS-KA-BAG-0017,Bagalkot,2026-01,Rice,175,170,5,5,175
FPS-KA-BAG-0017,Bagalkot,2026-01,Wheat,250,240,5,0,245
FPS-KA-BAG-0017,Bagalkot,2026-01,Coarse Grains,20,20,5,0,25
FPS-KA-BAG-0017,Bagalkot,2026-02,Rice,190,185,0,0,185
FPS-KA-BAG-0017,Bagalkot,2026-02,Wheat,265,270,0,0,265
FPS-KA-BAG-0017,Bagalkot,2026-02,Coarse Grains,15,15,5,0,20
FPS-KA-BAG-0017,Bagalkot,2026-03,Rice,185,175,5,0,180
FPS-KA-BAG-0017,Bagalkot,2026-03,Wheat,280,270,5,5,275
FPS-KA-BAG-0017,Bagalkot,2026-03,Coarse Grains,15,15,5,0,20
FPS-KA-BAG-0017,Bagalkot,2026-04,Rice,170,165,0,5,165
FPS-KA-BAG-0017,Bagalkot,2026-04,Wheat,260,260,5,5,260
FPS-KA-BAG-0017,Bagalkot,2026-04,Coarse Grains,20,20,5,5,20
FPS-KA-BAG-0017,Bagalkot,2026-05,Rice,175,175,0,5,170
FPS-KA-BAG-0017,Bagalkot,2026-05,Wheat,235,225,0,0,225
FPS-KA-BAG-0017,Bagalkot,2026-05,Coarse Grains,15,15,5,0,20
FPS-KA-BAG-0017,Bagalkot,2026-06,Rice,155,150,0,5,150
FPS-KA-BAG-0017,Bagalkot,2026-06,Wheat,255,255,5,0,260
FPS-KA-BAG-0017,Bagalkot,2026-06,Coarse Grains,15,15,0,0,15
FPS-KA-BAG-0017,Bagalkot,2026-07,Rice,150,145,0,0,145
FPS-KA-BAG-0017,Bagalkot,2026-07,Wheat,250,255,5,0,255
FPS-KA-BAG-0017,Bagalkot,2026-07,Coarse Grains,15,15,5,0,20
FPS-KA-BAG-0017,Bagalkot,2026-08,Rice,150,140,5,0,145
FPS-KA-BAG-0017,Bagalkot,2026-08,Wheat,225,220,0,0,220
FPS-KA-BAG-0017,Bagalkot,2026-08,Coarse Grains,15,15,5,0,20
FPS-KA-BAG-0018,Bagalkot,2025-09,Rice,140,140,5,0,145
FPS-KA-BAG-0018,Bagalkot,2025-09,Wheat,265,250,5,0,255
FPS-KA-BAG-0018,Bagalkot,2025-09,Coarse Grains,15,15,5,5,15
FPS-KA-BAG-0018,Bagalkot,2025-10,Rice,145,150,5,0,150
FPS-KA-BAG-0018,Bagalkot,2025-10,Wheat,275,270,5,5,275
FPS-KA-BAG-0018,Bagalkot,2025-10,Coarse Grains,15,15,5,0,20
FPS-KA-BAG-0018,Bagalkot,2025-11,Rice,160,160,0,0,160
FPS-KA-BAG-0018,Bagalkot,2025-11,Wheat,255,245,0,0,245
FPS-KA-BAG-0018,Bagalkot,2025-11,Coarse Grains,15,15,0,5,10
FPS-KA-BAG-0018,Bagalkot,2025-12,Rice,155,150,5,5,155
FPS-KA-BAG-0018,Bagalkot,2025-12,Wheat,280,265,5,5,270
FPS-KA-BAG-0018,Bagalkot,2025-12,Coarse Grains,20,20,5,0,25
FPS-KA-BAG-0018,Bagalkot,2026-01,Rice,170,165,5,5,170
FPS-KA-BAG-0018,Bagalkot,2026-01,Wheat,290,290,5,0,295
FPS-KA-BAG-0018,Bagalkot,2026-01,Coarse Grains,15,15,5,5,15
FPS-KA-BAG-0018,Bagalkot,2026-02,Rice,180,170,5,0,175
FPS-KA-BAG-0018,Bagalkot,2026-02,Wheat,305,295,5,0,300
FPS-KA-BAG-0018,Bagalkot,2026-02,Coarse Grains,15,15,5,5,15
FPS-KA-BAG-0018,Bagalkot,2026-03,Rice,170,170,0,0,170
FPS-KA-BAG-0018,Bagalkot,2026-03,Wheat,295,285,5,0,290
FPS-KA-BAG-0018,Bagalkot,2026-03,Coarse Grains,20,20,0,0,20
FPS-KA-BAG-0018,Bagalkot,2026-04,Rice,165,160,0,5,160
FPS-KA-BAG-0018,Bagalkot,2026-04,Wheat,260,245,5,0,250
FPS-KA-BAG-0018,Bagalkot,2026-04,Coarse Grains,15,15,5,0,20
FPS-KA-BAG-0018,Bagalkot,2026-05,Rice,170,165,5,0,170
FPS-KA-BAG-0018,Bagalkot,2026-05,Wheat,275,260,5,0,265
FPS-KA-BAG-0018,Bagalkot,2026-05,Coarse Grains,20,20,5,5,20
FPS-KA-BAG-0018,Bagalkot,2026-06,Rice,145,140,0,5,140
FPS-KA-BAG-0018,Bagalkot,2026-06,Wheat,255,255,5,0,260
FPS-KA-BAG-0018,Bagalkot,2026-06,Coarse Grains,15,15,0,5,10
FPS-KA-BAG-0018,Bagalkot,2026-07,Rice,140,140,5,5,140
FPS-KA-BAG-0018,Bagalkot,2026-07,Wheat,255,245,0,0,245
FPS-KA-BAG-0018,Bagalkot,2026-07,Coarse Grains,15,15,0,5,10
FPS-KA-BAG-0018,Bagalkot,2026-08,Rice,140,140,5,0,145
FPS-KA-BAG-0018,Bagalkot,2026-08,Wheat,275,260,5,0,265
FPS-KA-BAG-0018,Bagalkot,2026-08,Coarse Grains,15,15,5,5,15
FPS-KA-BAG-0019,Bagalkot,2025-09,Rice,145,140,5,5,145
FPS-KA-BAG-0019,Bagalkot,2025-09,Wheat,210,200,5,5,205
FPS-KA-BAG-0019,Bagalkot,2025-09,Coarse Grains,15,15,0,0,15
FPS-KA-BAG-0019,Bagalkot,2025-10,Rice,150,140,5,5,145
FPS-KA-BAG-0019,Bagalkot,2025-10,Wheat,235,235,5,5,235
FPS-KA-BAG-0019,Bagalkot,2025-10,Coarse Grains,15,15,5,0,20
FPS-KA-BAG-0019,Bagalkot,2025-11,Rice,165,160,0,5,160
FPS-KA-BAG-0019,Bagalkot,2025-11,Wheat,250,245,0,0,245
FPS-KA-BAG-0019,Bagalkot,2025-11,Coarse Grains,15,15,5,5,15
FPS-KA-BAG-0019,Bagalkot,2025-12,Rice,175,165,5,0,170
FPS-KA-BAG-0019,Bagalkot,2025-12,Wheat,235,235,5,5,235
FPS-KA-BAG-0019,Bagalkot,2025-12,Coarse Grains,20,20,0,0,20
FPS-KA-BAG-0019,Bagalkot,2026-01,Rice,155,145,5,0,150
FPS-KA-BAG-0019,Bagalkot,2026-01,Wheat,250,245,5,5,250
FPS-KA-BAG-0019,Bagalkot,2026-01,Coarse Grains,15,15,5,0,20
FPS-KA-BAG-0019,Bagalkot,2026-02,Rice,170,170,0,5,165
FPS-KA-BAG-0019,Bagalkot,2026-02,Wheat,255,250,5,5,255
FPS-KA-BAG-0019,Bagalkot,2026-02,Coarse Grains,20,20,5,5,20
